Session Associated Time;Session Duration;Client MAC Address;Host Name;Device;OS Type;Upstream Transferred (Bytes);Downstream Transferred (Bytes);Connected AP Name
18/10/2016 17:11;3 921 563,00;40:b8:37:d2:aa:0b;android-a3e6d76c4c409ab3;Sony Mobile Communications AB;Android;86 815,00;75 560,00;LOGES-3CD_AP4
18/10/2016 18:34;924 242,00;18:f6:43:8f:8a:80;Unknown;Apple;iOS;110 963,00;2 180 580,00;LOGES-3CD_AP1
18/10/2016 18:07;38 383,00;00:6d:52:35:e4:aa;iPhone;Apple;iOS;22 819,00;598 315,00;LOGES-5CD_AP2
18/10/2016 14:24;8 613,00;40:b8:37:d2:aa:0b;android-a3e6d76c4c409ab3;Sony Mobile Communications AB;Android;220,00;254,00;SALON-1D_AP4
18/10/2016 20:19;7 293,00;c8:38:70:7d:b4:17;android-154b456d87fa53a2;Unknown;Android;1 010,00;1 276,00;LOGES-2D_AP
18/10/2016 18:52;45 273,00;d0:22:be:6f:82:2d;android-b3b1ed748e66958e;Samsung;Android;918,00;724,00;COULOIR-4CD_AP1
18/10/2016 13:54;24 868,00;ec:9b:f3:8e:86:d6;Unknown;Samsung;Android;38 175,00;82 555,00;SALON-4D_AP1
18/10/2016 19:21;22 086,00;d0:22:be:6f:82:2d;android-b3b1ed748e66958e;Samsung;Android;97 796,00;76 409,00;COULOIR-4CD_AP1
18/10/2016 14:48;20 134,00;28:5a:eb:af:28:4e;iPhonedeGaetan;Apple;iOS;220,00;254,00;SALON-7C_AP
18/10/2016 19:31;963 017,00;e0:b5:2d:ed:c8:f7;IPhoneMvanVeen;Apple;iOS;49 093,00;149 360,00;COULOIR-4CD_AP1
18/10/2016 18:44;21 366,00;d0:33:11:45:90:c1;iPhone;Apple;iOS;148 944,00;6 568 610,00;MEDIAS-CONF_AP2
18/10/2016 21:19;3 743,00;9c:fc:01:25:58:e0;iPhone-de-Manon;Apple;iOS;9 735,00;11 909,00;SALON-2C_AP3
18/10/2016 15:32;21 347,00;d0:22:be:6f:82:2d;android-b3b1ed748e66958e;Samsung;Android;41 582,00;75 382,00;COULOIR-4CD_AP1
18/10/2016 20:09;2 261 641,00;40:33:1a:ce:f2:33;iPhone;Apple;iOS;3 700 477,00;93 097 646,00;LOGES 2C_AP
18/10/2016 16:31;143 769,00;f0:99:bf:37:cc:5e;iPhonedlexandre;Apple;iOS;3 136,00;3 131,00;SALON-4D_AP1
18/10/2016 09:05;1 106 005,00;d4:8f:33:62:d6:80;Unknown;Microsoft Corporation;Windows (Mobile) 8 / Windows (Mobile) 10;5 643,00;3 769,00;LOGES-5CD_AP2
18/10/2016 19:44;50 562,00;4c:66:41:03:94:32;Unknown;Unknown;Android;10 608,00;1 326,00;SALON-1D_AP2
18/10/2016 16:58;57 817,00;d4:8f:33:62:d6:80;Unknown;Microsoft Corporation;Windows (Mobile) 8 / Windows (Mobile) 10;3 378,00;2 454,00;LOGES-5CD_AP2
18/10/2016 13:54;82 025,00;f0:99:bf:37:cc:5e;iPhonedlexandre;Apple;iOS;1 850,00;8 964,00;LOGES 2C_AP
18/10/2016 17:48;99 311,00;bc:3b:af:68:ce:20;iPhonedeTaupeau;Apple;iOS;49 365 852,00;28 045 814,00;LOGES-3CD_AP2
18/10/2016 19:42;1 551 064,00;90:60:f1:3a:7b:d0;Unknown;Apple;iOS;132 418,00;356 280,00;LOGES-2D_AP
18/10/2016 16:47;6 006,00;f0:99:bf:2d:24:d5;Unknown;Apple;iOS;726,00;594,00;LOGES-3CD_AP2
18/10/2016 18:06;26 906,00;f0:99:bf:37:cc:5e;iPhonedlexandre;Apple;iOS;380,00;450,00;SALON-6C_AP1
18/10/2016 18:20;39 463,00;6c:72:e7:88:d3:d0;iPhonedsleportz;Apple;iOS;10 294,00;11 548,00;SALON-2C_AP3
18/10/2016 21:22;43 336,00;f0:99:bf:37:cc:5e;iPhonedlexandre;Apple;iOS;561,00;503,00;SALON-4D_AP1
18/10/2016 16:43;284 236,00;d8:bb:2c:6c:55:0c;iPhone-Theo;Apple;iOS;5 801,00;5 979,00;SALON-2C_AP3
18/10/2016 20:21;136 124,00;78:31:c1:16:e6:db;Unknown;Apple;iOS;248,00;300,00;LOGES-5CD_AP2
18/10/2016 21:11;17 338,00;c4:b3:01:28:ec:14;iPhonedeMOUNIA;Unknown;iOS;220,00;254,00;SALON-1D_AP1
18/10/2016 20:16;600 398,00;4c:66:41:03:94:32;Unknown;Unknown;Android;75 181,00;42 314,00;LOGES-3CD_AP4
18/10/2016 16:13;77 680,00;58:48:22:7c:15:d6;Unknown;Sony Mobile Communications AB;Android;1 457,00;1 760,00;LOGES-5CD_AP2
18/10/2016 16:33;118 586,00;cc:25:ef:b6:b6:88;iPhonedeRobert;Apple;iOS;220,00;254,00;SALON-5D_AP2
18/10/2016 15:22;55 572,00;68:fb:7e:33:48:b3;Unknown;Unknown;iOS;23 684,00;206 585,00;COULOIR-4CD_AP1
18/10/2016 14:06;155 433,00;f0:99:bf:37:cc:5e;iPhonedlexandre;Apple;iOS;248,00;1 236,00;SALON-2C_AP3
18/10/2016 18:55;51 447,00;d8:bb:2c:6c:55:0c;iPhone-Theo;Apple;iOS;981,00;1 182,00;COULOIR-3CD_AP
18/10/2016 20:13;619 935,00;f0:f6:1c:2f:e1:85;iPhone-MFC;Apple;iOS;13 304,00;39 569,00;LOGES-5CD_AP2
18/10/2016 15:49;15 230,00;dc:41:5f:5c:14:a7;Unknown;Unknown;iOS;4 692,00;13 011,00;SALON-2C_AP1
18/10/2016 19:55;8 274,00;80:e6:50:c4:d0:0d;Unknown;Apple;iOS;2 927,00;3 124,00;LOGES-4CD_AP2
18/10/2016 20:00;1 302 694,00;68:fb:7e:33:48:b3;Unknown;Unknown;iOS;1 115 612,00;19 001 485,00;LOGES-4CD_AP1
18/10/2016 21:02;37 272,00;bc:54:36:30:3c:f1;iPhone;Unknown;iOS;1 300,00;346,00;SALON-2C_AP2
18/10/2016 10:10;336 015,00;f4:09:d8:7a:91:65;Unknown;Samsung;Android;5 469,00;17 085,00;SALON-3C_AP2
18/10/2016 17:36;201 861,00;f0:99:bf:37:cc:5e;iPhonedlexandre;Apple;iOS;628,00;392,00;SALON-1D_AP4
18/10/2016 21:50;22 578,00;c4:b3:01:28:ec:14;iPhonedeMOUNIA;Unknown;iOS;220,00;254,00;COULOIR-4CD_AP2
18/10/2016 13:56;32 325,00;1c:5c:f2:70:ab:43;iPhone-de-jack;Unknown;iOS;220,00;254,00;LOGES-5CD_AP2
18/10/2016 16:09;10 030,00;4c:66:41:63:da:8b;android-37ae6e7c0bff1f7a;Unknown;Android;1 210,00;1 089,00;LOGES-2D_AP
18/10/2016 14:48;213 133,00;68:fb:7e:33:48:b3;Unknown;Unknown;iOS;13 275,00;25 339,00;SALON-3C_AP2
18/10/2016 18:38;30 421,00;e0:c7:67:36:40:38;iPhonedulkowski;Unknown;iOS;275 813,00;267 858,00;SALON-2C_AP3
18/10/2016 20:54;42 896,00;78:9f:70:91:75:d0;AppleWaGeoffray;Apple;iOS;220,00;254,00;SALON-1D_AP2
18/10/2016 13:13;751 624,00;64:9a:be:87:8a:22;Unknown;Apple;iOS;46 189,00;116 041,00;LOGES-5CD_AP1
18/10/2016 20:21;114 585,00;a8:81:95:d0:7e:58;Unknown;Unknown;Android;8 922,00;11 531,00;LOGES-2D_AP
18/10/2016 16:10;9 179,00;d4:8f:33:62:d6:80;Unknown;Microsoft Corporation;Windows (Mobile) 8 / Windows (Mobile) 10;2 616,00;3 218,00;LOGES-5CD_AP2
18/10/2016 19:11;32 886,00;a4:f1:e8:1b:4a:dc;Unknown;Unknown;iOS;4 556,00;8 513,00;LOGES-5CD_AP2
18/10/2016 15:54;143 496,00;cc:25:ef:b6:b6:88;iPhonedeRobert;Apple;iOS;26 638,00;353 794,00;SALON-5D_AP2
18/10/2016 18:47;191 118,00;cc:25:ef:b6:b6:88;iPhonedeRobert;Apple;iOS;20 878,00;215 234,00;LOGES-3CD_AP3
18/10/2016 21:00;10 248,00;00:6d:52:35:e4:aa;iPhone;Apple;iOS;3 228,00;4 768,00;COULOIR-4CD_AP1
18/10/2016 15:41;129 454,00;f0:99:bf:37:cc:5e;iPhonedlexandre;Apple;iOS;989,00;989,00;SALON-4D_AP1
18/10/2016 18:23;6 005,00;4c:57:ca:8d:7c:65;Unknown;Unknown;iOS;726,00;594,00;PORTE-35_AP1
18/10/2016 21:59;53 986,00;cc:25:ef:b6:b6:88;iPhonedeRobert;Apple;iOS;248,00;300,00;LOGES-4CD_AP3
18/10/2016 16:53;50 646,00;94:eb:cd:c7:49:ee;Unknown;Research In Motion Limited;Unknown;2 912,00;11 159,00;SALON-1D_AP4
18/10/2016 20:09;237 381,00;bc:6c:21:87:3b:4d;iPhonedEVASILIU;Apple;iOS;165 410,00;1 970 227,00;LOGES-5CD_AP1
18/10/2016 19:38;18 170,00;b0:9f:ba:c8:aa:11;iPhone;Apple;iOS;32 989,00;118 669,00;SALON-5D_AP2
18/10/2016 20:09;2 265 583,00;64:9a:be:05:68:05;iPhone-de-Imran;Apple;iOS;3 739 534,00;75 459 924,00;LOGES 2C_AP
18/10/2016 21:02;26 279,00;cc:20:e8:3d:8d:9e;Unknown;Apple;iOS;220,00;254,00;LOGES-3CD_AP2
18/10/2016 17:23;96 265,00;94:eb:cd:c7:49:ee;Unknown;Research In Motion Limited;Unknown;9 609,00;18 225,00;LOGES 2C_AP
18/10/2016 15:34;75 148,00;d0:22:be:6f:82:2d;android-b3b1ed748e66958e;Samsung;Android;2 940,00;7 549,00;SALON-5D_AP2
18/10/2016 15:05;181 652,00;f0:dc:e2:d9:cb:f7;Unknown;Apple;iOS;15 261,00;54 562,00;SALON-1D_AP4
18/10/2016 20:06;182 886,00;4c:66:41:8a:11:de;android-447126922393d6d6;Unknown;Android;22 538,00;70 076,00;LOGES-3CD_AP3
18/10/2016 19:59;967 889,00;00:56:cd:d9:34:70;jmgandonsIphone;Unknown;iOS;124 571,00;1 375 112,00;LOGES-5CD_AP1
18/10/2016 17:54;20 728,00;68:fb:7e:33:48:b3;Unknown;Unknown;iOS;2 247,00;2 236,00;SALON-3C_AP1
18/10/2016 19:45;48 016,00;68:fb:7e:33:48:b3;Unknown;Unknown;iOS;220,00;254,00;LOGES-4CD_AP2
18/10/2016 19:01;10 026,00;bc:20:10:da:5b:3e;Unknown;Unknown;Android;1 210,00;1 089,00;LOGES-4CD_AP2
18/10/2016 15:38;38 889,00;7c:fa:df:be:38:82;utilisarsiPhone;Apple;iOS;220,00;254,00;SALON-1D_AP1
18/10/2016 12:07;18 703,00;a4:5e:60:8b:fa:5f;Unknown;Apple;iOS;276,00;346,00;COULOIR-4CD_AP1
18/10/2016 19:03;196 584,00;e8:b4:c8:05:5f:f5;android-ec63fbda869b3aa6;Samsung;Android;3 059,00;7 353,00;LOGES 2C_AP
18/10/2016 18:27;372 241,00;e0:c7:67:36:40:38;iPhonedulkowski;Unknown;iOS;72 967,00;372 912,00;SALON-2C_AP3
18/10/2016 17:08;11 502,00;94:eb:cd:c7:49:ee;Unknown;Research In Motion Limited;Unknown;220,00;254,00;SALON-1D_AP1
18/10/2016 21:59;14 185,00;bc:54:36:30:3c:f1;iPhone;Unknown;iOS;2 097,00;748,00;LOGES 2C_AP
18/10/2016 19:36;171 752,00;78:d7:5f:97:0d:a0;iphonededoudou;Apple;iOS;9 116,00;17 038,00;PORTE-35_AP1
18/10/2016 18:12;5 409,00;30:f7:c5:24:bc:2c;Charles-Eric;Apple;iOS;999,00;1 153,00;LOGES-3CD_AP2
18/10/2016 18:55;5 240,00;d0:33:11:45:90:c1;iPhone;Apple;iOS;1 188,00;346,00;SALON-1D_AP2
18/10/2016 19:48;15 469,00;78:d7:5f:97:0d:a0;iphonededoudou;Apple;iOS;1 642,00;5 823,00;LOGES 2C_AP
18/10/2016 20:42;49 802,00;60:03:08:43:b9:7f;iPhonederonique;Apple;iOS;368,00;2 626,00;LOGES-3CD_AP3
18/10/2016 13:55;7 957,00;c0:63:94:3c:e8:3a;iPhonedemelodie;Apple;iOS;220,00;254,00;SALON-1D_AP1
18/10/2016 19:13;199 378,00;60:a3:7d:c6:73:51;iPhone;Unknown;iOS;71 724,00;462 628,00;PORTE-35_AP1
18/10/2016 18:39;14 853,00;f0:25:b7:3f:c6:f6;android-f6dda666f2993789;Samsung;Android;3 584,00;3 230,00;LOGES-3CD_AP1
18/10/2016 18:32;2 773,00;7c:01:91:be:19:9c;Unknown;Apple;iOS;728,00;346,00;SALON-8D_AP
18/10/2016 19:40;16 516,00;b8:53:ac:48:b2:db;Unknown;Unknown;iOS;220,00;254,00;LOGES-4CD_AP3
18/10/2016 20:20;118 674,00;c8:38:70:7d:b4:17;android-154b456d87fa53a2;Unknown;Android;220,00;3 001,00;LOGES-2D_AP
18/10/2016 21:28;4 355,00;78:31:c1:16:e6:db;Unknown;Apple;iOS;5 764,00;2 861,00;LOGES-5CD_AP2
18/10/2016 18:52;50 707,00;78:31:c1:16:e6:db;Unknown;Apple;iOS;220,00;254,00;LOGES-5CD_AP1
18/10/2016 13:43;2 448 980,00;c4:85:08:ac:8b:8b;Unknown;Intel;Windows 7/Vista;61 379 303,00;12 153 507,00;SALON-1D_AP2
18/10/2016 12:30;16 048,00;90:00:db:32:9a:4f;Unknown;Samsung;Android;220,00;254,00;LOGES-4CD_AP4
18/10/2016 14:54;229 447,00;bc:54:36:30:3c:f1;iPhone;Unknown;iOS;21 441,00;21 712,00;SALON-2C_AP3
18/10/2016 21:59;507 768,00;e4:98:d1:f9:d6:ce;Windows-Phone;Microsoft Mobile Oy;Windows (Mobile) 8 / Windows (Mobile) 10;19 715 790,00;1 081 883 024,00;PORTE-35_AP1
18/10/2016 16:43;6 005,00;4c:57:ca:8d:7c:65;Unknown;Unknown;iOS;726,00;594,00;PORTE-35_AP1
18/10/2016 16:36;4 592,00;ec:9b:f3:96:19:07;Unknown;Samsung;Android;220,00;353,00;SALON-1D_AP1
18/10/2016 17:06;1 663 836,00;b4:8b:19:0e:e0:74;iPhonedeJulien;Unknown;iOS;763 063,00;1 985 552,00;LOGES-2D_AP
18/10/2016 16:30;123 343,00;00:ae:fa:56:4c:66;Galaxy-S6;Murata;Android;125 811,00;182 979,00;SALON-5D_AP2
18/10/2016 13:42;477 419,00;7c:0b:c6:1e:96:07;android-ae1edc063497e0d2;Samsung;Android;7 611,00;20 715,00;LOGES-5CD_AP1
18/10/2016 21:29;69 955,00;e0:b5:2d:79:7e:1b;Unknown;Apple;iOS;220,00;1 040,00;PORTE-35_AP1
18/10/2016 19:27;14 608,00;e4:98:d1:f9:d6:ce;Windows-Phone;Microsoft Mobile Oy;Windows (Mobile) 8 / Windows (Mobile) 10;9 810,00;9 799,00;LOGES-3CD_AP2
18/10/2016 17:20;2 469,00;f0:99:bf:37:cc:5e;iPhonedlexandre;Apple;iOS;220,00;254,00;LOGES-3CD_AP5
18/10/2016 17:20;129 761,00;0c:41:3e:cf:1c:c8;Unknown;Microsoft Corporation;Windows (Mobile) 8 / Windows (Mobile) 10;974,00;1 447,00;SALON-5D_AP2
18/10/2016 13:34;12 402,00;c4:b3:01:28:ec:14;iPhonedeMOUNIA;Unknown;iOS;18 291,00;424 228,00;SALON-1D_AP4
18/10/2016 21:56;129 777,00;98:fe:94:35:00:58;Unknown;Apple;iOS;248,00;300,00;LOGES-3CD_AP5
18/10/2016 20:36;220 662,00;34:a3:95:af:43:6d;bernardiorucci2;Apple;iOS;490,00;498,00;LOGES-5CD_AP1
18/10/2016 19:15;838 833,00;ec:9b:f3:8e:86:d6;Unknown;Samsung;Android;709 660,00;13 678 784,00;SALON-2C_AP1
18/10/2016 21:09;145 835,00;3c:83:75:a7:00:2c;Unknown;Microsoft Corporation;Windows (Mobile) 8 / Windows (Mobile) 10;1 407,00;618,00;SALON-6C_AP2
18/10/2016 19:55;16 482,00;a8:81:95:d0:7e:58;Unknown;Unknown;Android;2 950,00;5 305,00;LOGES 2C_AP
18/10/2016 18:09;3 982 883,00;00:cd:fe:d8:22:e5;iPhone;Unknown;iOS;24 672 014,00;26 937 707,00;LOGES-4CD_AP1
18/10/2016 21:24;6 801,00;f0:99:bf:37:cc:5e;iPhonedlexandre;Apple;iOS;6 073,00;6 203,00;SALON-2C_AP3
18/10/2016 20:18;9 712,00;d0:33:11:42:6c:83;iPhone-R1;Apple;iOS;248,00;300,00;LOGES-4CD_AP2
18/10/2016 19:09;110 910,00;b8:53:ac:08:42:bc;iPhone-107;Unknown;iOS;42 669,00;28 700,00;LOGES-3CD_AP1
18/10/2016 18:38;15 373,00;b4:8b:19:0e:e0:74;iPhonedeJulien;Unknown;iOS;353,00;352,00;LOGES 2C_AP
18/10/2016 16:42;2 180,00;d4:8f:33:62:d6:80;Unknown;Microsoft Corporation;Windows (Mobile) 8 / Windows (Mobile) 10;,00;2 723,00;LOGES-5CD_AP3
18/10/2016 19:54;9 544,00;6c:8d:c1:13:27:13;iPhone;Unknown;iOS;6 600,00;346,00;COULOIR-4CD_AP1
18/10/2016 21:31;15 347,00;d0:22:be:6f:82:2d;android-b3b1ed748e66958e;Samsung;Android;220,00;254,00;SALON-6C_AP2
18/10/2016 16:57;530 936,00;b4:8b:19:0e:e0:74;iPhonedeJulien;Unknown;iOS;522 714,00;539 381,00;LOGES-2D_AP
18/10/2016 20:26;445 639,00;c8:38:70:7d:b4:17;android-154b456d87fa53a2;Unknown;Android;18 388,00;39 211,00;LOGES 2C_AP
18/10/2016 17:15;288 471,00;00:6d:52:35:e4:aa;iPhone;Apple;iOS;112 015,00;83 339,00;LOGES-5CD_AP2
18/10/2016 18:37;11 282,00;b4:8b:19:0e:e0:74;iPhonedeJulien;Unknown;iOS;2 646,00;18 160,00;SALON-2C_AP3
18/10/2016 17:53;4 852,00;4c:34:88:f9:6a:9b;W-DBESSON;Intel;Windows 7/Vista;4 751,00;8 631,00;SALON-8D_AP
18/10/2016 18:01;1 469 117,00;d0:33:11:45:90:c1;iPhone;Apple;iOS;31 701,00;427 140,00;SALON-1D_AP2
18/10/2016 18:38;37 568,00;6c:72:e7:88:d3:d0;iPhonedsleportz;Apple;iOS;277,00;300,00;SALON-2C_AP3
18/10/2016 18:05;12 300,00;bc:54:36:30:3c:f1;iPhone;Unknown;iOS;248,00;300,00;SALON-2C_AP3
18/10/2016 16:50;4 843,00;c4:b3:01:28:ec:14;iPhonedeMOUNIA;Unknown;iOS;1 168,00;300,00;PORTE-35_AP1
18/10/2016 15:33;13 743,00;e8:8d:28:36:8b:ad;iPhone-de-fred;Apple;iOS;220,00;254,00;SALON-3C_AP1
18/10/2016 16:59;42 180,00;c0:63:94:3c:e8:3a;iPhonedemelodie;Apple;iOS;1 463,00;755,00;SALON-2C_AP1
18/10/2016 18:49;426 616,00;bc:3b:af:68:ce:20;iPhonedeTaupeau;Apple;iOS;49 245,00;56 272,00;LOGES-3CD_AP2
18/10/2016 15:59;10 067,00;80:4e:81:4c:37:2f;android-af952f3b3b8c25e4;Samsung;Android;248,00;300,00;SALON-4D_AP1
18/10/2016 21:13;183 989,00;8c:8e:f2:cc:18:92;iPhonedoussafir;Unknown;iOS;114 769,00;1 062 714,00;SALON-5D_AP2
18/10/2016 12:42;27 818,00;58:7f:57:91:58:69;iPhone-de-julie;Apple;iOS;7 178,00;18 108,00;LOGES 2C_AP
18/10/2016 15:33;28 769,00;e8:8d:28:36:8b:ad;iPhone-de-fred;Apple;iOS;220,00;254,00;COULOIR-4CD_AP1
18/10/2016 19:05;137 472,00;d0:22:be:6f:82:2d;android-b3b1ed748e66958e;Samsung;Android;220,00;254,00;COULOIR-4CD_AP2
18/10/2016 18:27;5 268,00;a0:99:9b:60:b8:ac;Ricos-iPhone;Apple;iOS;276,00;346,00;PORTE-35_AP1
18/10/2016 16:29;58 881,00;f0:99:bf:37:cc:5e;iPhonedlexandre;Apple;iOS;6 748,00;7 156,00;SALON-1D_AP4
18/10/2016 20:20;6 647,00;0c:d7:46:95:bb:94;iPhone6plussfdc;Unknown;iOS;1 333,00;457,00;COULOIR-4CD_AP1
18/10/2016 20:40;16 470,00;cc:25:ef:b6:b6:88;iPhonedeRobert;Apple;iOS;1 043,00;723,00;SALON-6C_AP2
18/10/2016 20:59;13 525,00;c8:85:50:6f:85:32;Unknown;Apple;iOS;2 318,00;7 230,00;PORTE-35_AP1
18/10/2016 10:34;128 343,00;ac:ee:9e:0a:c4:cb;android-ad24e4c33b68309f;Samsung;Android;1 139,00;3 552,00;SALON-1D_AP4
18/10/2016 19:13;14 713,00;b4:8b:19:0e:e0:74;iPhonedeJulien;Unknown;iOS;1 577,00;2 025,00;LOGES-2D_AP
18/10/2016 21:43;143 572,00;6c:8d:c1:bd:29:f2;iPhonedFabrice2;Unknown;iOS;7 018,00;12 793,00;PORTE-35_AP1
18/10/2016 16:17;367 297,00;60:f1:89:49:3c:22;Samsung-Galaxy-S7-edge;Murata;Android;16 004,00;27 664,00;LOGES-5CD_AP1
18/10/2016 19:15;189 628,00;b8:53:ac:08:42:bc;iPhone-107;Unknown;iOS;716 736,00;17 855 455,00;LOGES-3CD_AP1
18/10/2016 20:55;109 947,00;a0:f8:95:fd:7c:f2;android-86c30b9304cb334a;Tinno Mobile Technology Corp;Android;749,00;2 509,00;SALON-4D_AP1
18/10/2016 20:56;31 082,00;10:30:47:e1:31:37;android-b4748a8280d91b1f;Samsung;Android;464,00;1 815,00;SALON-5D_AP2
18/10/2016 18:57;39 898,00;a0:99:9b:a1:c5:09;iPhonedPastural;Apple;iOS;3 700,00;6 931,00;SALON-2C_AP3
18/10/2016 21:52;21 828,00;bc:54:36:30:3c:f1;iPhone;Unknown;iOS;1 688,00;392,00;SALON-2C_AP3
18/10/2016 15:15;30 003,00;34:14:5f:c0:d5:bd;android-ec07947b6598c3a9;Unknown;Android;220,00;254,00;SALON-1D_AP4
18/10/2016 21:54;92 194,00;60:a3:7d:74:ca:b2;iPhonedeAntoine;Unknown;iOS;771,00;1 001,00;SALON-4D_AP1
18/10/2016 17:04;153 221,00;28:ed:6a:c6:35:d2;CI-MOBILE;Unknown;iOS;4 574,00;12 230,00;LOGES-3CD_AP4
18/10/2016 18:35;1 886,00;30:f7:c5:24:bc:2c;Charles-Eric;Apple;iOS;248,00;300,00;SALON-3C_AP1
18/10/2016 16:54;123 161,00;94:eb:cd:c7:49:ee;Unknown;Research In Motion Limited;Unknown;23 412,00;18 726,00;SALON-5D_AP2
18/10/2016 19:25;5 508,00;d8:bb:2c:6c:55:0c;iPhone-Theo;Apple;iOS;638,00;469,00;LOGES-2D_AP
18/10/2016 20:59;421 216,00;cc:20:e8:8a:0d:94;Unknown;Apple;iOS;172 641,00;531 843,00;SALON-1D_AP1
18/10/2016 21:05;23 467,00;74:1b:b2:62:46:ab;iPhonedAnneDodo;Apple;iOS;7 555 262,00;192 004,00;LOGES 2C_AP
18/10/2016 20:20;4 842,00;f0:99:bf:37:cc:5e;iPhonedlexandre;Apple;iOS;7 975,00;7 038,00;SALON-1D_AP2
18/10/2016 21:03;43 235,00;b4:8b:19:8b:29:c4;Geilis-iPhone;Unknown;iOS;220,00;1 674,00;SALON-1D_AP2
18/10/2016 21:21;5 987,00;40:33:1a:ce:f2:33;iPhone;Apple;iOS;8 643,00;11 379,00;SALON-1D_AP1
18/10/2016 18:15;128 242,00;40:33:1a:ce:f2:33;iPhone;Apple;iOS;58 578,00;816 582,00;SALON-1D_AP4
18/10/2016 16:26;139 886,00;f0:99:bf:37:cc:5e;iPhonedlexandre;Apple;iOS;1 996,00;1 626,00;LOGES-2D_AP
18/10/2016 17:37;9 086,00;64:9a:be:87:8a:22;Unknown;Apple;iOS;220,00;254,00;SALON-2C_AP3
18/10/2016 21:08;241 241,00;00:cd:fe:d4:da:4f;iPhonedrancesco;Unknown;iOS;1 073 069,00;86 382,00;LOGES-5CD_AP2
18/10/2016 21:32;115 333,00;58:7f:57:05:e4:9b;Unknown;Apple;iOS;220,00;254,00;PORTE-35_AP1
18/10/2016 21:20;12 577,00;2c:f0:a2:d1:f2:e7;iPhone;Unknown;iOS;8 613,00;6 714,00;SALON-1D_AP2
18/10/2016 18:23;198 984,00;6c:72:e7:88:d3:d0;iPhonedsleportz;Apple;iOS;8 004,00;392,00;COULOIR-4CD_AP2
18/10/2016 15:51;214 206,00;60:f1:89:49:3c:22;Samsung-Galaxy-S7-edge;Murata;Android;53 932,00;119 423,00;SALON-1D_AP2
18/10/2016 16:58;82 601,00;cc:25:ef:b6:b6:88;iPhonedeRobert;Apple;iOS;1 638,00;1 521,00;SALON-1D_AP2
18/10/2016 16:11;7 793,00;d4:8f:33:62:d6:80;Unknown;Microsoft Corporation;Windows (Mobile) 8 / Windows (Mobile) 10;1 331,00;1 081,00;LOGES-5CD_AP2
18/10/2016 21:27;1 869 659,00;ec:9b:f3:5e:8e:01;android-467387397353244;Samsung;Android;77 085,00;39 024,00;LOGES-3CD_AP2
18/10/2016 14:19;55 904,00;f0:99:bf:37:cc:5e;iPhonedlexandre;Apple;iOS;9 283,00;18 604,00;LOGES 2C_AP
18/10/2016 20:00;17 174,00;4c:66:41:8a:11:de;android-447126922393d6d6;Unknown;Android;2 254,00;1 832,00;SALON-2C_AP3
18/10/2016 19:53;599 119,00;b0:47:bf:28:0b:f4;Unknown;Samsung;Android;9 014,00;20 666,00;LOGES-3CD_AP4
18/10/2016 21:10;77 181,00;80:be:05:5c:af:a9;Unknown;Apple;iOS;248,00;300,00;SALON-5D_AP2
18/10/2016 21:46;580 103,00;38:ca:da:45:e6:13;iPhone-pascal;Unknown;iOS;9 697,00;15 766,00;LOGES-2D_AP
18/10/2016 19:04;48 824,00;7c:01:91:be:19:9c;Unknown;Apple;iOS;248,00;360,00;LOGES-4CD_AP2
18/10/2016 21:47;24 358,00;c4:b3:01:28:ec:14;iPhonedeMOUNIA;Unknown;iOS;220,00;254,00;COULOIR-4CD_AP2
18/10/2016 18:48;3 892,00;bc:4c:c4:38:53:ee;iPhonedeSandra;Apple;iOS;5 860,00;12 593,00;LOGES-5CD_AP1
18/10/2016 20:55;14 540,00;bc:6c:21:87:3b:4d;iPhonedEVASILIU;Apple;iOS;904,00;346,00;LOGES-4CD_AP1
18/10/2016 20:12;123 480,00;60:f1:89:25:bd:63;android-e923649215b3bbde;Murata;Android;32 561,00;48 207,00;LOGES 2C_AP
18/10/2016 19:31;18 002,00;e0:b5:2d:ed:c8:f7;IPhoneMvanVeen;Apple;iOS;19 667,00;34 789,00;SALON-2C_AP3
18/10/2016 20:53;1 426 321,00;f4:09:d8:20:25:f4;android-f82b173b9dc592a3;Samsung;Android;665 465,00;575 139,00;LOGES-5CD_AP2
18/10/2016 19:25;34 851,00;00:6d:52:35:e4:aa;iPhone;Apple;iOS;1 107 088,00;194 466,00;LOGES-5CD_AP2
18/10/2016 10:48;7 274,00;d4:8f:33:62:d6:80;Unknown;Microsoft Corporation;Windows (Mobile) 8 / Windows (Mobile) 10;8 876,00;71 687,00;LOGES-5CD_AP2
18/10/2016 18:41;16 820,00;04:d3:cf:e9:bd:b5;Unknown;Unknown;iOS;304,00;300,00;LOGES-4CD_AP4
18/10/2016 16:11;6 215,00;c4:b3:01:28:ec:14;iPhonedeMOUNIA;Unknown;iOS;604,00;300,00;COULOIR-3CD_AP
18/10/2016 16:25;116 932,00;68:fb:7e:33:48:b3;Unknown;Unknown;iOS;433 820,00;19 634 081,00;COULOIR-4CD_AP1
18/10/2016 16:20;111 435,00;34:a3:95:a4:d1:1f;iPhone;Apple;iOS;106 562,00;2 720 514,00;LOGES-3CD_AP4
18/10/2016 16:18;173 720,00;00:ae:fa:56:4c:66;Galaxy-S6;Murata;Android;8 435,00;1 746,00;SALON-3C_AP2
